Company code,Company Name,Sector,Industry,Year,EPS,BVPS,ROA,ROE,DIV,P/E Ratio,DAR,MB,DY,Market Cap,Total Assets,Year end price
0210.HK,DAPHNE INT'L,Consumer Cyclical,Footwear & Accessories,2021,0.023704,0.24698575548725785,0.0630270264330287,1.1923672508501177,0.0,6.843877530685358,0.043962601076688854,0.6568284582538815,0.0,320982871.95025635,683763000.0,0.16222727298736572
0212.HK,NANYANG HOLD,Real Estate,Real Estate Services,2021,5.59,160.9452214898271,0.034341519103130616,1.0158408571963213,0.7,6.4932821475116,0.00011001991522524371,0.22552671566508176,0.019285102780216574,1232940797.4113464,5553540000.0,36.297447204589844
0213.HK,NATIONAL ELEC H,Consumer Cyclical,Footwear & Accessories,2021,0.118,2.792313252236974,0.015790885716870158,2.8780418913224293,0.034999999999999996,8.288757275726836,0.5624096561626362,0.35027350808589036,0.03578463690330658,895560147.9650269,7362633489.0,0.9780733585357666
0215.HK,HUTCHTEL HK,Communication Services,Telecom Services,2021,0.0008,2.244194899655292,0.00025896672277612325,1.4282015718908923,0.0749,1289.5762920379639,0.02699728084941085,0.4597020667807569,0.07260136571837951,4971677852.233887,15446000000.0,1.031661033630371
0216.HK,CHINNEY INV,Real Estate,Real Estate - Development,2021,0.14,14.934252622567868,0.0036571970859452115,1.7319622838158555,0.05,9.950471775872366,0.30418895023613096,0.0932799306285339,0.03589205267722556,768092041.0966873,21293903000.0,1.3930660486221313
0217.HK,CHINA CHENGTONG,Basic Materials,Steel,2021,0.0178,0.5265682846190394,0.012760097387229814,2.5998029093784196,0.009,8.986686052901021,0.18279437587033776,0.30378398474448176,0.056263006691423215,952242189.9320068,8167806000.0,0.15996301174163818
0220.HK,U-PRESID CHINA,Consumer Defensive,Beverages - Non-Alcoholic,2021,0.3474,3.186906687582702,0.06801230309282257,1.6029686528467486,0.4536,17.80098995808287,0.006785255032937167,1.9404596738063447,0.07334982407944161,26711011488.306152,22065346000.0,6.184063911437988
0222.HK,MIN XIN HOLD,Financial Services,Insurance - Property & Casualty,2021,0.8303,14.588804567997848,0.05217603276100746,1.090860533811317,0.1,4.2758722499409565,0.06295198779415964,0.24335487617085888,0.02816697710326391,2120415768.473755,9504958000.0,3.5502567291259766
0225.HK,POKFULAM,Real Estate,Real Estate Services,2021,1.24,50.13597872552846,0.024037515921758037,1.0328661908331431,0.38,8.24915978216356,0.011394596997646403,0.20402430330285715,0.03714943351756133,1127016377.7923584,5704458000.0,10.228958129882812
0232.HK,CON AERO TECH,Industrials,Aerospace & Defense,2021,-0.006,0.2992959627971909,-0.014873282671557464,1.351521174115924,0.0,-18.29214518268903,0.08264594136251088,0.36670347996142194,0.0,1021071538.516861,3763258000.0,0.10975287109613419
0236.HK,SAN MIGUEL HK,Consumer Defensive,Beverages - Brewers,2021,0.05,1.6137092737132321,0.026854163199644978,1.2626115825194097,0.0,19.268754720687866,0.06380290675098463,0.5970330292627439,0.0,359912406.19560623,721080000.0,0.9634377360343933
0240.HK,BUILD KING HOLD,Industrials,Engineering & Construction,2021,0.237,1.4219617909898261,0.041331892264480107,3.944473319617165,0.07,2.886883820159526,0.1172439642378426,0.48116023209142816,0.102310542504862,849683740.8116455,7126192000.0,0.6841914653778076
0239.HK,PAK FAH YEOW,Healthcare,Drug Manufacturers - Specialty & Generic,2021,0.123,2.270960082146066,0.04558167183726868,1.1837260958398919,0.066,11.307354865035391,0.01935185837285392,0.6124302489214329,0.047454543724712146,433430360.6271744,837749000.0,1.390804648399353
0247.HK,TST PROPERTIES,Real Estate,Real Estate - Development,2021,2.77,39.20238610104389,0.02904181371606959,1.168537167129046,0.42000000000000004,7.850150511152908,0.036536356697825505,0.5546835047194876,0.01931485880698023,47184947215.38623,182663659056.0,21.744916915893555
0251.HK,SEA HOLDINGS,Real Estate,Real Estate - Diversified,2021,0.113,9.060847912325583,0.004882551062992786,2.633911042396593,0.05,48.62071771537308,0.5879183131294778,0.6063605917458796,0.009100603547164224,3308148766.614624,14369947000.0,5.494141101837158
0252.HK,SE ASIA PPT,Consumer Cyclical,Packaging & Containers,2021,0.028,4.604761143642977,0.004226091447574116,1.4131780054487006,0.03,111.39027561460222,0.18624872305051401,0.6773267103147453,0.009618690370563345,703068686.0132217,1482720163.0,3.1189277172088623
0255.HK,LUNG KEE,Industrials,Metal Fabrication,2021,0.3607,3.595622491819363,0.08298005777694255,1.2088961603894206,0.25,8.0697735426067,0.003285826876038885,0.8095308457550021,0.0858880057349535,1838664743.0996552,2745732000.0,2.9107673168182373
0257.HK,EB ENVIRONMENT,Industrials,Waste Management,2021,1.1076,8.42872452634429,0.03398046125937188,3.1120409239208433,0.35,4.568298872992123,0.4950450875805179,0.600310025070974,0.06917204066996693,31082544519.08203,200235628000.0,5.059847831726074
0258.HK,TOMSON GROUP,Real Estate,Real Estate - Diversified,2021,0.1438,6.2319747045790255,0.013803430842716478,1.4838820285675367,0.11,12.62328223492406,0.01490547298085354,0.29127653295003225,0.06059844872700469,3932509907.5317383,20534605000.0,1.81522798538208
0259.HK,YEEBO (INT'L H),Technology,Electronic Components,2021,0.191,2.2722371611484076,0.07414454976303317,1.1734815417656541,0.02,12.4527359508095,0.005838862559241706,1.0467536607853531,0.008408757906571517,2201725948.7910004,2532000000.0,2.3784725666046143
0266.HK,TIAN TECK LAND,Real Estate,Real Estate Services,2021,-1.64,11.94229375731992,-0.0679099276906417,1.0450492448472404,0.16,-2.3112042648036306,0.017466028574422747,0.3173908690660601,0.042212182235673266,1799412301.7835617,11450800000.0,3.790374994277954
